(128,104,123),(99,128,152),(108,133,151),(116,141,159),(134,152,167),(149,166,181),(162,174,187),(165,179,191),(160,175,187),(152,167,178),(137,157,173),(124,145,161),(110,134,154),(103,127,147),(149,87,104),(208,40,48),
(131,106,125),(103,131,154),(109,136,154),(118,144,162),(132,155,170),(145,168,183),(158,176,188),(160,179,191),(155,176,187),(147,168,179),(133,155,170),(121,144,159),(109,133,152),(103,127,146),(151,87,104),(210,40,48),
(138,112,130),(111,138,160),(114,140,158),(121,148,165),(135,158,173),(147,169,184),(156,175,187),(158,178,190),(152,174,186),(143,165,177),(130,154,168),(119,141,157),(108,132,150),(104,128,146),(153,89,105),(211,41,48),
(146,120,134),(120,146,165),(121,146,163),(127,152,168),(136,159,174),(146,169,184),(153,174,187),(155,176,189),(146,172,184),(139,164,176),(128,153,167),(116,141,155),(109,133,150),(108,132,150),(156,91,105),(211,42,48),
(151,123,138),(127,153,172),(130,154,171),(132,157,174),(138,160,176),(145,168,183),(151,172,186),(153,175,188),(145,170,182),(138,163,175),(130,155,168),(120,145,159),(116,141,156),(114,139,155),(159,96,108),(212,43,49),
(156,127,143),(135,160,179),(138,162,179),(139,162,180),(144,163,180),(147,167,184),(150,173,186),(151,174,187),(145,170,182),(139,164,176),(133,159,171),(128,154,166),(125,150,162),(123,148,160),(164,101,110),(214,45,50),
(163,134,150),(144,168,187),(146,169,186),(146,169,185),(150,170,185),(151,170,186),(151,173,186),(151,173,185),(147,171,183),(143,168,179),(139,164,175),(136,161,173),(133,158,169),(133,157,169),(170,107,116),(217,48,52),
(172,142,156),(154,176,194),(155,175,191),(154,174,190),(157,175,189),(157,175,189),(155,175,187),(153,173,185),(149,172,183),(147,170,180),(143,167,177),(142,166,176),(141,164,174),(141,165,175),(177,113,120),(220,50,54),
(175,145,159),(157,179,196),(158,178,194),(157,178,193),(159,177,191),(159,177,191),(156,177,187),(154,175,185),(150,173,183),(148,171,180),(145,169,178),(144,168,177),(145,168,177),(146,169,178),(181,116,123),(221,52,55),
(169,140,151),(151,174,186),(153,174,187),(154,174,188),(156,176,188),(156,177,188),(154,175,184),(152,173,182),(150,171,180),(148,170,178),(146,170,175),(144,169,174),(147,169,175),(149,171,177),(183,117,122),(222,52,55),
(155,125,135),(134,157,168),(140,161,173),(143,165,176),(147,168,178),(150,171,182),(151,172,180),(148,170,178),(146,167,176),(144,165,174),(143,166,172),(143,166,172),(145,167,173),(147,169,175),(182,116,120),(222,52,54),
(139,110,117),(116,140,147),(123,145,153),(131,153,161),(138,159,168),(142,164,173),(146,166,173),(145,165,172),(142,164,171),(142,164,170),(142,164,170),(142,164,170),(144,163,170),(146,166,173),(180,115,120),(222,52,54),
(129,99,106),(104,127,135),(113,135,142),(123,144,152),(132,152,160),(136,157,165),(140,159,166),(140,159,166),(140,161,167),(142,163,168),(142,163,169),(144,164,170),(146,165,172),(147,167,173),(182,115,120),(222,52,55),
(130,99,104),(105,127,133),(114,134,139),(123,143,147),(133,150,155),(137,155,160),(141,158,164),(142,159,165),(143,160,166),(145,163,168),(147,164,169),(149,166,172),(151,168,174),(152,170,175),(185,118,123),(224,53,56),
(137,106,111),(116,136,142),(125,143,148),(132,150,155),(140,156,161),(144,159,165),(146,162,168),(149,165,170),(150,166,172),(150,166,173),(152,168,174),(154,171,176),(157,173,178),(158,174,180),(189,121,127),(226,55,57),
(151,117,121),(133,150,156),(142,157,163),(148,163,169),(154,167,171),(155,168,173),(157,169,174),(158,170,176),(159,171,179),(159,171,178),(162,175,180),(165,178,182),(166,179,184),(167,180,185),(193,125,129),(227,56,58),
(165,131,136),(151,168,174),(158,172,178),(161,176,182),(165,177,181),(162,174,178),(161,172,177),(159,169,174),(160,170,177),(163,172,180),(166,177,182),(171,182,186),(172,184,189),(173,185,189),(194,126,129),(227,56,57),
(177,141,147),(165,180,187),(169,182,187),(168,181,186),(167,176,180),(162,170,174),(158,162,167),(154,157,163),(156,156,165),(160,161,170),(164,168,173),(173,176,182),(175,184,188),(178,186,190),(195,127,130),(227,56,57),
(186,150,154),(173,188,193),(174,186,190),(167,179,184),(160,167,172),(149,155,159),(141,140,147),(134,134,140),(136,132,142),(143,140,150),(153,152,159),(167,166,173),(173,181,185),(178,185,189),(195,127,130),(227,56,57),
(190,154,156),(175,190,194),(174,185,188),(162,173,176),(152,153,159),(132,133,140),(119,111,120),(108,100,109),(114,98,110),(127,112,124),(142,131,142),(162,152,162),(169,173,178),(175,179,185),(194,126,127),(226,55,56),
(190,155,158),(174,190,193),(170,181,184),(154,165,168),(140,141,147),(113,113,120),(94,83,93),(79,68,78),(86,67,81),(105,86,99),(127,113,124),(153,139,151),(161,163,169),(170,172,178),(192,123,125),(226,55,55),
(187,154,156),(170,188,191),(167,178,181),(149,160,163),(133,132,139),(101,100,108),(81,63,76),(63,45,58),(69,42,58),(90,63,79),(117,95,109),(147,125,139),(155,151,159),(166,162,170),(189,121,122),(226,55,55),
(182,150,152),(165,184,187),(162,174,177),(147,158,161),(131,129,136),(100,99,105),(78,58,71),(55,35,48),(63,32,48),(82,52,68),(110,84,99),(140,114,129),(149,143,151),(163,158,166),(188,119,120),(226,55,55),
(173,143,145),(155,177,179),(156,169,172),(143,156,159),(133,130,136),(104,101,106),(83,58,71),(61,36,49),(69,30,48),(89,50,68),(113,80,96),(142,110,125),(151,140,148),(167,156,164),(190,120,122),(227,55,56),
(164,134,135),(144,168,169),(148,162,165),(139,153,155),(133,129,135),(106,102,108),(90,63,77),(69,42,55),(78,36,55),(97,55,74),(119,84,100),(146,112,128),(156,144,153),(172,161,169),(194,123,125),(228,56,57),
(153,125,126),(134,159,160),(140,156,158),(133,149,151),(133,127,133),(108,102,109),(98,65,81),(79,47,62),(90,41,62),(107,58,80),(129,88,106),(156,114,133),(162,147,157),(178,163,173),(196,123,125),(229,56,57),
(148,120,121),(128,153,154),(137,151,153),(131,146,148),(131,125,131),(109,101,109),(99,64,81),(81,47,63),(95,43,65),(112,61,82),(132,89,108),(159,115,135),(162,146,156),(176,159,170),(193,120,122),(227,54,55),
(149,119,121),(128,151,152),(136,149,152),(131,145,147),(132,122,130),(109,99,107),(101,62,80),(83,43,61),(96,38,62),(113,56,80),(133,84,105),(158,109,130),(159,139,150),(171,151,163),(189,114,117),(226,52,53),
(151,121,122),(130,153,155),(138,150,153),(131,144,147),(131,120,128),(107,95,103),(99,58,76),(80,39,57),(93,32,57),(109,50,74),(129,79,100),(153,102,124),(152,132,143),(163,142,154),(183,108,112),(224,50,51),
(152,123,124),(132,155,156),(139,150,153),(131,142,146),(130,117,126),(105,92,101),(99,53,72),(79,33,53),(91,27,53),(107,43,69),(126,72,95),(152,98,121),(147,125,137),(158,135,147),(178,103,107),(222,48,49),
(156,125,126),(135,157,159),(142,152,155),(132,141,146),(130,116,125),(103,88,98),(97,48,69),(78,31,51),(89,23,49),(105,40,66),(126,71,93),(151,97,119),(147,123,137),(156,133,145),(177,101,105),(221,46,48),
(163,129,131),(143,161,164),(148,154,159),(137,143,148),(133,116,126),(105,88,98),(98,46,68),(79,27,49),(91,20,46),(109,39,65),(128,70,92),(155,96,118),(152,124,138),(160,133,147),(179,101,106),(222,46,48),
(170,135,138),(151,168,171),(154,159,164),(143,148,153),(138,119,130),(109,90,101),(100,47,68),(79,25,47),(92,19,46),(110,38,65),(129,69,92),(156,96,118),(154,125,139),(164,136,151),(182,103,108),(223,47,49),
(178,141,145),(161,174,179),(163,166,172),(149,153,159),(144,121,133),(112,90,102),(102,46,67),(79,23,44),(92,16,44),(111,36,64),(131,68,91),(158,95,118),(155,126,140),(167,137,152),(185,104,109),(224,46,49),
(182,144,148),(166,179,184),(168,170,176),(153,156,162),(145,121,134),(112,89,101),(100,44,65),(77,21,43),(90,15,43),(110,35,63),(130,67,91),(157,94,117),(155,126,140),(167,137,152),(184,103,109),(223,46,48),
(179,142,146),(165,178,183),(168,170,176),(153,155,161),(145,120,133),(110,86,98),(97,42,63),(76,20,41),(90,15,43),(110,35,63),(131,68,92),(158,95,119),(156,126,140),(166,136,151),(181,101,106),(221,45,47),
(176,138,143),(162,175,179),(165,166,173),(151,152,159),(144,118,132),(109,83,97),(96,39,60),(75,18,40),(88,14,42),(109,35,62),(130,69,92),(158,97,120),(155,128,142),(164,137,151),(177,100,105),(219,44,46),
(175,138,141),(159,173,178),(165,166,172),(150,151,157),(143,116,130),(109,81,95),(95,37,59),(75,17,39),(87,15,41),(107,34,61),(128,73,94),(156,100,121),(152,132,144),(162,142,154),(176,103,106),(217,44,45),
(178,140,144),(163,176,181),(167,167,174),(150,150,156),(141,113,126),(107,78,92),(93,35,57),(74,15,37),(85,14,40),(106,34,61),(129,76,96),(157,104,124),(154,137,147),(165,148,159),(179,108,110),(219,46,47),
(183,146,150),(167,180,185),(168,167,172),(147,147,151),(141,109,122),(105,74,86),(91,31,53),(73,13,36),(83,15,41),(107,39,65),(127,81,99),(158,112,130),(155,147,154),(166,158,165),(182,114,116),(221,49,50),
(184,147,150),(165,178,182),(165,162,168),(144,142,147),(139,106,119),(103,70,83),(91,28,51),(73,12,34),(84,17,41),(111,44,68),(129,86,103),(163,120,137),(160,155,161),(168,164,170),(184,117,118),(221,51,51),
(182,145,147),(161,174,176),(163,157,164),(144,138,145),(139,103,117),(103,67,81),(92,27,49),(76,11,33),(84,19,41),(112,47,69),(128,91,106),(163,127,142),(156,160,164),(163,167,171),(183,119,118),(222,53,53),
(174,137,139),(154,167,169),(158,152,158),(142,135,142),(137,98,114),(103,64,80),(92,27,49),(78,13,35),(86,21,43),(113,48,70),(129,93,108),(161,126,140),(155,160,162),(162,167,170),(183,120,119),(223,54,54),
(169,131,133),(148,161,163),(155,147,154),(139,131,138),(136,95,111),(104,62,79),(92,27,49),(80,15,37),(89,24,46),(116,51,73),(130,96,110),(161,128,141),(157,163,165),(165,171,174),(185,122,121),(224,55,55),
(169,130,133),(147,160,162),(154,146,153),(139,131,138),(135,94,110),(104,62,79),(94,29,51),(82,17,39),(93,28,50),(120,55,78),(135,101,115),(168,134,148),(164,170,172),(174,179,182),(191,127,127),(226,57,57),
(172,132,134),(151,161,164),(156,148,155),(139,131,138),(136,95,111),(105,64,80),(97,29,52),(85,18,41),(95,30,54),(125,60,84),(143,107,122),(179,142,158),(177,179,183),(187,189,192),(199,133,134),(230,60,60),
(175,136,138),(155,166,169),(159,151,158),(140,132,139),(136,94,111),(105,63,79),(95,27,51),(85,17,41),(97,31,56),(129,63,87),(149,112,127),(187,150,165),(188,189,192),(198,199,203),(208,141,141),(234,63,63),
(180,141,143),(159,170,173),(161,153,160),(141,133,140),(137,93,110),(103,60,77),(93,25,50),(84,16,41),(98,31,56),(131,63,88),(152,116,130),(192,156,171),(196,195,200),(208,207,212),(215,147,148),(237,66,67),
(186,147,149),(164,175,178),(164,157,164),(143,136,143),(135,93,110),(100,59,76),(89,23,48),(82,15,40),(97,31,56),(129,63,87),(152,117,131),(194,159,174),(200,199,205),(213,212,217),(220,152,152),(240,68,69),
(191,151,154),(170,181,184),(169,163,172),(148,142,151),(134,98,115),(99,62,79),(87,24,48),(80,17,40),(93,30,53),(124,61,85),(149,115,131),(192,158,174),(199,198,205),(214,213,220),(222,152,154),(241,69,70),
(196,156,160),(176,188,191),(176,172,180),(156,152,160),(141,110,126),(105,73,89),(91,35,57),(80,25,47),(91,34,56),(120,64,86),(145,114,130),(188,157,173),(197,197,204),(214,213,220),(222,153,154),(241,69,70),
(200,163,165),(183,196,199),(182,184,190),(166,168,174),(151,131,145),(118,98,112),(102,63,80),(87,48,65),(96,54,73),(120,79,97),(145,122,137),(185,162,177),(198,199,206),(213,214,220),(222,154,155),(241,70,70),
(204,168,170),(189,204,206),(190,194,200),(178,183,189),(169,156,167),(143,129,141),(128,97,113),(113,81,97),(117,84,100),(136,103,119),(155,139,152),(189,173,186),(201,205,211),(213,217,223),(223,155,156),(241,70,71),
(202,169,171),(190,207,211),(192,203,208),(186,196,202),(182,181,188),(164,163,170),(151,137,149),(136,123,134),(135,121,133),(148,134,146),(162,161,168),(189,188,195),(201,212,217),(210,220,226),(222,155,157),(241,70,71),
(199,165,168),(187,205,210),(192,205,210),(191,204,208),(192,197,203),(180,185,191),(172,167,176),(158,153,162),(153,147,157),(160,154,164),(171,174,181),(191,195,201),(200,212,217),(205,217,222),(216,150,152),(238,68,69),
(191,160,163),(179,199,204),(184,202,205),(188,205,208),(188,203,207),(181,196,200),(171,182,188),(158,168,174),(153,163,168),(156,166,172),(169,182,186),(185,198,203),(191,209,212),(193,210,213),(207,143,145),(234,65,65),
(186,155,158),(173,192,197),(178,196,200),(183,201,205),(184,202,205),(179,196,200),(170,184,189),(158,171,176),(153,166,171),(157,171,176),(168,183,186),(179,194,198),(182,202,205),(183,202,205),(202,138,140),(231,62,63),
(184,152,156),(169,188,193),(171,191,196),(176,195,200),(176,199,202),(173,195,199),(167,187,190),(157,177,180),(153,173,175),(155,176,178),(162,182,184),(170,190,192),(173,195,199),(175,197,201),(199,136,138),(230,61,62),
(183,151,156),(166,186,191),(167,187,192),(170,190,194),(171,192,197),(170,192,196),(167,187,190),(161,181,185),(159,179,182),(159,179,182),(160,180,184),(164,184,187),(167,190,194),(171,193,197),(197,135,137),(229,61,62),
(182,150,154),(164,184,188),(164,184,188),(165,185,190),(166,185,190),(167,186,191),(165,185,190),(164,183,188),(161,181,186),(160,180,185),(160,180,185),(163,182,187),(164,186,190),(167,189,193),(195,133,135),(229,60,61),
(181,148,152),(162,181,186),(162,181,186),(162,181,186),(162,181,186),(163,182,187),(163,182,187),(162,182,187),(161,181,186),(160,180,185),(161,181,186),(163,182,187),(163,185,189),(165,188,192),(193,132,134),(228,60,60),
(179,147,151),(159,179,184),(158,178,183),(158,178,183),(158,178,183),(159,179,184),(160,180,185),(160,180,185),(161,181,186),(161,181,186),(162,182,187),(164,183,188),(163,185,189),(164,186,190),(192,130,132),(227,59,60),
(178,146,150),(158,177,182),(157,176,181),(156,175,180),(157,176,181),(158,177,182),(157,177,181),(158,178,183),(159,179,184),(160,180,185),(161,181,186),(162,182,187),(162,184,188),(162,184,188),(191,129,131),(227,58,60),
(177,145,149),(157,176,181),(155,175,180),(154,174,179),(155,174,179),(156,175,180),(155,175,180),(156,175,180),(157,177,181),(158,178,183),(160,180,185),(161,181,186),(160,182,186),(161,183,187),(190,127,129),(226,58,59),
(177,145,149),(157,176,181),(155,174,179),(154,174,179),(153,173,178),(154,174,179),(154,174,179),(154,174,179),(156,175,180),(157,176,181),(158,178,183),(159,179,184),(159,181,185),(159,181,185),(188,126,128),(225,57,58),
(177,145,149),(157,177,181),(156,175,180),(155,174,179),(153,173,178),(153,173,178),(154,174,179),(154,174,179),(156,175,180),(156,175,180),(157,176,181),(157,177,181),(157,179,183),(157,179,183),(186,125,127),(224,56,57),
(178,147,151),(159,179,183),(157,177,181),(156,175,180),(154,174,179),(153,173,178),(154,174,179),(154,174,179),(155,175,180),(155,174,179),(155,174,179),(155,174,179),(154,176,180),(154,176,180),(185,123,125),(224,55,56),
(181,148,152),(161,181,186),(159,179,183),(157,177,181),(155,175,180),(155,174,179),(154,174,179),(154,174,179),(154,174,179),(153,173,178),(153,173,178),(153,173,178),(151,173,177),(152,174,178),(182,120,123),(222,54,55),
(182,150,154),(164,183,188),(161,181,186),(159,179,183),(158,177,182),(156,175,180),(155,174,179),(153,173,178),(153,173,178),(152,172,177),(152,172,176),(151,171,176),(148,170,174),(148,170,174),(181,118,121),(222,53,55),
(183,151,156),(166,186,190),(164,183,188),(161,181,186),(160,180,185),(158,177,182),(156,175,180),(154,174,179),(153,173,178),(152,172,176),(151,170,175),(149,168,173),(146,168,172),(146,168,172),(178,116,118),(221,52,53),
(185,153,157),(167,188,193),(166,187,191),(164,184,188),(161,182,187),(159,180,185),(157,177,182),(154,175,179),(152,173,177),(150,171,175),(149,169,174),(147,167,172),(144,167,171),(144,167,171),(177,115,117),(220,52,53),
(186,156,160),(169,191,195),(167,189,193),(164,186,190),(163,185,189),(161,183,187),(159,181,185),(155,177,181),(152,174,178),(150,172,176),(148,170,174),(146,168,172),(144,166,170),(143,166,170),(176,114,116),(220,51,52),
(188,158,161),(171,194,197),(169,191,195),(166,188,192),(164,186,190),(161,183,187),(159,181,185),(156,178,182),(153,175,179),(151,173,177),(148,170,174),(147,169,173),(146,168,172),(144,167,171),(177,114,116),(220,51,52),
(189,159,162),(172,194,198),(169,191,195),(165,188,192),(161,184,188),(158,180,184),(155,177,181),(152,174,178),(151,173,177),(150,172,176),(150,172,176),(148,170,174),(147,169,173),(146,168,172),(177,116,118),(220,52,53),
(189,160,164),(172,195,199),(167,191,194),(162,186,190),(155,178,181),(149,172,176),(144,166,170),(141,164,168),(143,166,169),(146,168,172),(150,172,176),(149,171,175),(147,169,173),(147,169,173),(179,117,119),(221,52,53),
(188,160,164),(170,194,199),(165,190,193),(158,182,185),(145,169,172),(137,161,164),(128,153,156),(124,149,152),(130,153,156),(139,161,165),(148,169,173),(149,171,175),(148,170,174),(148,170,174),(180,118,120),(221,53,54),
(187,160,164),(169,194,199),(163,189,192),(154,179,182),(140,164,167),(127,152,155),(116,140,143),(111,135,138),(118,141,144),(131,154,158),(144,165,169),(148,170,174),(150,172,176),(150,172,176),(181,118,121),(222,54,55),
(186,160,164),(167,194,198),(161,188,191),(152,179,181),(139,163,166),(124,149,152),(111,135,138),(105,129,132),(113,137,140),(127,151,154),(141,163,167),(148,170,174),(152,174,178),(152,174,178),(182,120,123),(222,54,55),
(185,160,163),(167,195,198),(162,189,192),(153,180,182),(140,165,167),(124,150,152),(112,136,139),(105,129,132),(113,137,140),(128,152,155),(142,164,168),(150,172,176),(154,176,180),(155,177,181),(184,123,125),(223,55,56),
(185,160,164),(168,197,200),(165,192,194),(155,182,185),(140,167,169),(124,151,153),(113,137,141),(106,130,134),(116,138,142),(132,154,158),(144,167,171),(153,175,179),(157,179,183),(158,180,184),(186,125,127),(224,56,57),
(186,161,164),(170,199,203),(167,194,196),(157,185,187),(142,169,172),(126,152,155),(114,137,141),(108,131,135),(118,139,143),(134,155,159),(147,168,172),(155,176,180),(159,181,185),(159,181,185),(187,125,127),(225,56,57),
(187,163,166),(173,202,206),(169,198,200),(158,188,189),(146,170,173),(128,152,155),(114,136,140),(109,131,135),(120,139,144),(137,157,161),(150,169,174),(156,175,180),(157,179,183),(157,179,183),(187,123,126),(224,55,56),
(191,166,169),(177,206,210),(174,202,204),(163,191,193),(148,171,174),(128,151,155),(115,135,139),(110,130,135),(123,140,145),(141,158,164),(154,171,176),(159,175,181),(156,177,181),(156,176,181),(185,121,124),(224,55,56),
(195,171,174),(182,211,215),(179,206,208),(167,194,196),(152,172,176),(132,152,157),(120,135,141),(114,129,136),(128,141,148),(147,160,167),(160,173,180),(164,177,184),(160,178,183),(157,175,180),(184,120,123),(223,54,55),
(201,176,179),(189,218,222),(185,210,213),(172,197,200),(156,174,179),(137,154,159),(125,134,143),(120,130,138),(134,142,151),(153,160,169),(165,174,183),(170,180,188),(164,180,186),(161,177,183),(186,123,125),(224,55,56),
(206,179,183),(195,222,226),(191,214,217),(176,198,202),(159,171,179),(138,150,157),(126,129,140),(122,124,135),(136,136,148),(156,156,168),(168,171,182),(176,179,189),(169,182,189),(169,182,189),(191,127,129),(226,57,58),
(208,182,186),(196,222,227),(192,213,217),(173,194,198),(155,165,172),(130,140,147),(117,116,126),(112,109,120),(126,121,133),(148,142,154),(164,163,173),(175,174,184),(173,183,191),(175,186,193),(196,131,134),(229,59,60),
(209,181,186),(196,221,226),(191,208,213),(169,187,192),(148,153,161),(118,124,131),(104,95,105),(95,86,96),(111,96,108),(135,120,132),(154,148,157),(171,165,174),(175,181,188),(182,187,194),(202,134,138),(231,61,63),
(208,180,184),(195,220,224),(190,205,210),(165,181,186),(141,144,151),(109,112,119),(93,79,90),(79,65,77),(94,73,87),(121,100,114),(142,131,142),(166,156,166),(173,176,184),(183,186,194),(202,135,139),(232,61,63),
(206,178,181),(193,218,221),(190,203,207),(166,179,184),(141,140,147),(108,107,114),(93,70,85),(76,53,67),(88,58,75),(116,86,103),(138,120,133),(165,147,160),(173,172,181),(184,183,192),(202,135,138),(232,61,63),
(203,174,177),(190,214,218),(186,199,204),(165,177,182),(142,140,147),(111,108,116),(94,69,84),(76,51,66),(87,53,71),(113,80,98),(136,115,129),(165,143,157),(172,171,180),(185,184,193),(202,136,139),(233,62,64),
(199,169,172),(185,207,211),(181,191,197),(161,172,177),(144,138,147),(114,108,117),(98,68,85),(80,50,67),(89,50,70),(116,76,97),(140,112,128),(169,141,157),(172,171,181),(187,186,195),(204,137,141),(233,63,65),
(193,163,166),(176,198,202),(173,183,189),(154,165,170),(142,135,144),(115,107,116),(101,69,87),(81,50,67),(89,48,69),(116,74,96),(139,110,127),(168,139,156),(173,171,181),(189,187,197),(206,138,143),(234,63,65),
(185,155,158),(165,187,191),(163,173,179),(146,157,162),(139,129,139),(115,104,114),(104,69,87),(84,49,68),(91,47,69),(116,72,94),(137,107,124),(167,137,154),(172,168,179),(188,184,195),(206,136,141),(234,62,64),
(177,146,149),(156,176,181),(154,163,169),(139,149,155),(134,123,134),(112,101,112),(103,67,84),(84,49,67),(90,45,67),(115,69,90),(134,104,121),(163,133,150),(168,164,175),(183,179,189),(200,132,136),(231,60,62),
(169,138,142),(148,167,172),(148,156,162),(135,143,149),(131,120,130),(110,99,110),(101,64,81),(83,47,64),(89,43,63),(113,66,86),(132,102,119),(159,128,145),(161,158,168),(173,169,181),(193,125,129),(228,57,59),
(165,133,137),(142,162,166),(143,152,158),(131,139,146),(128,116,127),(109,97,108),(101,62,80),(82,43,61),(89,40,61),(112,63,84),(130,100,117),(155,125,142),(153,150,161),(164,161,171),(186,118,123),(225,54,56),
(160,129,133),(138,158,163),(140,149,155),(129,137,143),(127,113,125),(107,94,105),(101,60,78),(83,41,60),(91,39,61),(114,62,84),(129,99,116),(153,123,140),(148,146,156),(157,155,165),(182,114,118),(223,52,54),
(159,128,131),(136,157,160),(139,147,153),(128,135,141),(127,112,124),(106,93,103),(101,59,77),(84,41,60),(94,40,62),(116,62,85),(131,100,117),(154,122,140),(148,146,156),(156,155,164),(181,114,118),(222,51,53),
(159,130,130),(135,158,159),(140,149,153),(129,137,141),(128,113,123),(108,93,103),(102,58,78),(86,42,61),(97,41,64),(120,63,87),(133,100,118),(157,125,142),(153,152,161),(162,160,170),(184,118,121),(224,53,55),
(161,131,133),(137,160,161),(142,150,154),(130,138,142),(130,114,124),(110,95,104),(105,59,79),(89,43,62),(99,42,65),(123,65,89),(136,102,119),(162,129,146),(162,160,168),(173,170,179),(191,124,127),(227,56,58),
(164,134,135),(141,163,165),(145,153,157),(132,140,145),(132,116,126),(111,96,105),(108,59,78),(91,43,61),(100,42,64),(125,66,88),(139,104,121),(168,133,150),(170,166,174),(183,179,187),(198,130,133),(230,58,60),
(169,138,140),(145,168,169),(149,157,161),(135,143,148),(135,118,128),(113,96,106),(108,59,78),(91,42,60),(99,41,63),(125,67,89),(140,105,122),(171,136,152),(173,169,177),(187,183,191),(201,133,136),(230,59,60),
(173,143,145),(151,174,175),(154,160,165),(140,146,151),(139,119,130),(115,95,107),(109,58,78),(92,41,60),(99,40,62),(124,66,88),(141,105,122),(173,136,153),(174,170,178),(186,182,190),(200,132,135),(230,59,60),
(179,149,151),(158,181,182),(159,165,170),(144,150,155),(142,120,132),(117,96,108),(109,57,78),(92,40,59),(98,38,60),(122,63,85),(140,104,121),(172,135,152),(172,168,176),(183,179,187),(198,129,132),(229,58,59),
(184,154,156),(164,187,188),(164,171,176),(148,154,159),(145,122,134),(119,97,109),(110,56,77),(90,37,57),(97,36,59),(121,61,83),(139,102,119),(170,133,150),(169,166,174),(181,177,185),(196,128,131),(228,57,59),
(188,157,159),(170,191,193),(169,175,179),(152,157,161),(148,124,137),(120,97,109),(110,56,77),(90,35,56),(96,35,58),(122,61,84),(139,102,119),(168,130,148),(168,163,172),(180,176,184),(195,127,130),(228,57,59),
(190,158,160),(172,192,194),(173,177,180),(155,159,162),(151,126,139),(122,97,110),(111,56,77),(92,37,58),(97,36,59),(123,62,85),(138,101,118),(167,129,147),(165,162,170),(177,173,181),(195,127,129),(228,57,58),
(189,157,160),(172,191,193),(174,178,181),(157,161,165),(152,127,139),(122,97,109),(112,57,78),(95,39,60),(98,38,60),(124,63,86),(137,100,117),(164,128,145),(162,158,166),(173,169,177),(193,124,127),(227,56,57),
(187,156,157),(171,191,192),(174,178,181),(157,161,165),(152,126,137),(122,96,107),(112,56,78),(96,40,61),(100,40,62),(124,63,86),(137,100,117),(161,125,142),(158,154,162),(168,165,173),(189,121,124),(226,55,56),
(188,156,157),(172,191,193),(174,177,181),(158,161,165),(151,125,136),(120,93,105),(110,54,75),(93,37,58),(101,41,64),(124,63,86),(135,99,116),(159,123,140),(155,152,159),(165,161,169),(187,118,121),(225,54,55),
(191,158,160),(177,194,197),(178,180,184),(161,163,167),(151,125,136),(119,92,103),(107,51,72),(89,33,55),(99,38,61),(122,61,84),(133,98,115),(158,123,139),(154,151,159),(163,160,168),(186,117,120),(224,53,55),
(193,160,162),(179,197,200),(180,182,186),(162,164,168),(151,125,136),(117,91,102),(105,49,71),(88,32,53),(96,36,59),(120,61,82),(133,99,115),(160,126,142),(156,154,162),(164,162,170),(186,118,120),(225,53,55),
(194,160,163),(180,197,201),(181,183,187),(162,164,168),(151,125,136),(116,90,101),(104,48,70),(87,31,52),(95,37,59),(121,63,85),(136,101,117),(164,130,146),(161,160,167),(169,168,175),(189,120,123),(225,54,55),
(193,159,161),(179,196,199),(179,182,186),(161,164,167),(151,125,137),(116,90,102),(104,49,71),(88,33,54),(96,39,61),(123,66,88),(138,104,120),(168,134,150),(167,165,173),(175,173,181),(192,123,127),(226,55,56),
(192,158,160),(178,195,198),(177,181,184),(159,163,166),(150,125,138),(116,91,104),(104,50,73),(89,35,58),(98,41,65),(123,67,90),(138,106,122),(169,137,152),(169,167,177),(177,176,185),(194,125,129),(227,56,58),
(190,156,159),(176,194,197),(177,181,184),(159,162,167),(150,126,138),(117,94,106),(105,53,76),(91,39,61),(100,45,68),(125,70,93),(138,108,124),(168,138,153),(170,167,178),(178,176,186),(194,126,130),(228,56,58),
(188,155,156),(173,191,194),(176,180,185),(160,163,169),(151,129,141),(121,99,111),(111,62,84),(97,48,69),(107,54,76),(130,76,99),(139,112,128),(166,139,155),(168,166,176),(177,175,185),(194,125,129),(228,56,58),
(186,154,156),(171,189,192),(174,180,184),(161,167,172),(156,136,149),(131,111,123),(124,80,100),(112,68,88),(119,73,94),(138,91,113),(146,123,138),(168,144,159),(165,167,176),(174,175,184),(193,125,129),(227,57,58),
(186,154,156),(170,190,192),(174,182,186),(164,173,177),(164,148,160),(145,130,142),(143,106,125),(134,96,116),(137,100,119),(152,115,134),(158,140,153),(172,155,167),(166,172,179),(171,177,184),(193,126,129),(228,57,59),
(185,154,156),(171,192,193),(174,186,189),(168,180,183),(172,163,172),(160,150,160),(161,134,149),(156,127,144),(158,131,146),(168,141,156),(168,156,168),(178,165,178),(168,176,183),(170,178,184),(192,125,129),(228,57,59),
(183,154,155),(169,192,193),(173,188,190),(170,186,188),(175,174,181),(170,169,176),(171,158,169),(168,154,166),(169,156,167),(174,161,172),(173,169,180),(177,173,184),(168,178,184),(167,178,184),(191,124,128),(227,56,58),
(181,152,153),(166,190,191),(170,188,190),(170,187,189),(176,180,185),(173,177,183),(176,170,179),(174,168,177),(174,169,177),(175,170,178),(172,174,183),(173,175,184),(164,177,182),(162,176,180),(188,122,125),(225,55,57),
